text,text_length,sentiment_polarity,emotion_intensity,positive_ratio,negative_ratio,valence,energy,danceability,tempo,loudness,acousticness,instrumentalness,speechiness,liveness,emotion_label
"1
在你辉煌的时刻 让我为你唱首歌
我的好兄弟 心里有苦你对我说
前方大路一起走 哪怕是河也一起过
苦点累点 又能算什么  2
在你需要我的时候 我来陪你一起度过
我的好兄弟 心里有苦你对我说
人生难得起起落落 还是要坚强的生活
哭过笑过 至少你还有我
朋友的情谊呀比天还高 比地还辽阔
那些岁月我们一定会记得
朋友的情谊呀我们今生 最大的难得
像一杯酒 像一首老歌   1  2  2 像一杯酒 像一首老歌",204,0.0,0.0188679245283018,0.0,0.0,0.632,0.803,0.818,106.97,-4.282,0.034,0.0,0.0797,0.153,energetic
"男还有风声
还有钟声
但已是冷冰冰
更不应
还有歌声
就似是为往事来做证女走的终须走
伤的终伤透
我说过一分手
情义尽变旧
谁知高涨热情
仍旧拍击我心头
尽力避免到最后
还有男忘了许多
还有很多
旧片段老风波
到今天
还有几多
未了情
在继续缠住我男多少往日愁
反复心中透
我往那一方走
仍驮在背后
从今知道热情
原是没法说因由
就是害怕再接受
还有女还有风声
还有钟声
男但已是冷冰冰
女更不应
还有歌声
男就似是为往事来做证合多少往日愁
女反复心中透
男我往那一方走
仍驮在背后
女从今知道热情
原是没法说因由
男就是害怕再接受
还有女忘了当天
还有今天
男又接近你身边
女我不知
还有几天
合若有缘
愿这份情未变",309,-0.0222222222222222,0.0555555555555555,0.0,0.0222222222222222,0.333,0.708,0.857,113.015,-7.158,0.0101,1.95e-06,0.0608,0.0908,energetic
"别人都在聊你和我
绯闻这种事难免有
你擅长用笑带过
我也在配合交流
不承认 不反驳
聚会里单身的演说
对不起我想先离座
好朋友其实都懂
你何必澄清些什么
你怕什么
恋人朋友 担任双重的温柔
得意时就忘了我
心动时就拥抱我
恋人朋友 捧着两份的奔波
狂欢时就忽略我
孤单时就来找我 一起疯
那天你亲我的额头
还说好要一起加油
怎么我又像女友
又像是一个人路过
请告诉我是不是误会了什么
恋人朋友 担任双重的温柔
得意时就忘了我
心动时就拥抱我
恋人朋友 捧着两份的奔波
狂欢时就忽略我
孤单时就来找我
恋人朋友 担任双重的温柔
是恋人还是朋友
独处时就疼爱我
恋人朋友 捧着两份的奔波
是恋人还是朋友
在狂欢的人群中
你有没有点想我
是恋人还是朋友",323,0.0,0.0337078651685393,0.0,0.0,0.49,0.714,0.479,98.23,-3.776,0.025,0.0153,0.109,0.206,energetic
"一头奔驰的豹
你是法拉力都要追着我来跑
奔跑是我的强项 起跑时地那一抢
啊 如果你慢了那一秒 放弃比赛吧      一头奔驰的豹
你是法拉力都要追着我来跑
奔跑是我的强项 起跑时地那一抢
啊 如果你慢了那一秒 放弃比赛吧       3
我的人现在都还有
你作品太
没有得到认证当时的 我尽情嘲笑的你们
现在我来统治  无关的人
啊 听我说 我在哪里 所有的人都只会
目光投向我吧
天生就带着穿透力
无法低抗吧？
中毒一样的旋律 脑海中 循环
我的创作必定成为你的教科书
慢慢钻研吧
等你们来 随时随地接招
所有的  全部都
中国市场怎样都     一头奔驰的豹
你是法拉力都要追着我来跑
奔跑是我的强项 起跑时地那一抢
啊 如果你慢了那一秒 放弃比赛吧      一头奔驰的豹
你是法拉力都要追着我来跑
奔跑是我的强项 起跑时地那一抢
啊 如果你慢了那一秒 放弃比赛吧
93
93
这个世界 太多烂现像
都基本是被惯出来的谁能管管
谁敢否认十年后 我又创造奇迹
小时候的明星梦 你瞧不起吧
而至今已成为了真正的
听   吧
谁是  之路最耀眼的那人
华丽之下虚伪丑陋的人
内心阴暗空的假的黑的吧
还没保持技巧 打破原则
这样好吗
虽然我现在只有 24
我操心的事情有一个苦恼
那就是我过的比你好
等你们来 随时随地接招
所有的  全部都
中国市场怎样都",577,0.0,0.0291970802919708,0.0,0.0,0.498,0.823,0.678,120.038,-3.873,0.0939,3.04e-06,0.0325,0.177,energetic
"宁静的森林
一场倾盆的大雨
一只小鸟在哭泣
为了新建的家园
将要燃烧的
席卷森林的大火
就在这场突来的
大雨中悄然熄灭
想了解这世界，命运
我的生活
我彻夜的难眠，难眠
我的爱人
真相是什么
现在我还不了解
可我永远都相信
这是个灿烂的结局
孤独的岁月
庆幸能遇见你
在这薄情的世界
依然深情地活着
纵然是全世界
没有人再相信
我依然地深信，深信
深信不疑
照耀这世界
清晨第一道光芒
有个灿烂的时刻
曾在天空中开启
愿你能见到
梦想成真的自己
愿这灿烂的光芒
永远都照耀着你
在心里永存
善愿和远方
渴望的生活就在
此刻开始……",265,0.0,0.0126582278481012,0.0,0.0,0.416,0.766,0.745,125.984,-4.125,0.0474,0.0,0.178,0.247,energetic
"我是谁 你是否常常这样问自己
我是谁 总是活在别人的期望里
我是谁 是谁又擅自帮你定义了
你是谁 只有不是自己才安全为什么 你以为这个世界很美丽
为什么 你爱这个世界胜过爱自己
为什么 这个世界不给你平等待遇
为什么 到底做错了什么朋友都说你太 太 太奇怪
在背后把你当成笑 笑 笑话看
每一个动作都被瞎猜
他们说你是个不能容忍的存在你想要的很 很 很简单
不过就是最普通的 的 的平凡
诚实做自己有时候很难
但是请你勇敢的试一次看看无论他们又说什么
閒言閒语无法伤害我
世界上只有一个我 没人能代替的我
无论他们又做什么 小动作无法打败我
我知道自己是最美丽的
会不会 上帝把你的灵魂放错了身体
会不会 是故意整你不是不小心
会不会 你常常都觉得力不从心
会不会 坚持要做自己太危险凭什么 难道比较特别就是不对
凭什么 先下了批注在认识之前
凭什么 只不过想认真的活一遍
凭什么 随便就把人定罪我是谁 这个问题困扰你多少天多少夜
我是谁 谁有资格决定你怎样才是对
我是谁 我是谁我是谁
我就是我你就是你
认真做自己的人最美丽",463,0.0,0.008,0.0,0.0,0.438,0.837,0.526,82.196,-6.565,0.111,1.23e-06,0.282,0.286,energetic
"我们都曾经寂寞而给对方承诺
我们都因为折磨而厌倦了生活
只是这样的日子
同样的方式
还要多久
我们改变了态度而接纳了对方
我们委屈了自己成全谁的梦想
只是这样的日子
还剩下多少
已不重要
时常想起过去的温存
它让我在夜里不会冷
你说一个人的美丽是认真
两个人能在一起是缘份
早知道是这样
像梦一场
我才不会把爱都放在同一个地方
我能原谅
你的荒唐
荒唐的是我没有办法遗忘
早知道是这样
如梦一场
我又何必把泪都锁在自己的眼眶
让你去疯
让你去狂
让你在没有我的地方坚强
时常想起过去的温存
它让我在夜里不会冷
你说一个人的美丽是认真
两个人能在一起是缘份
早知道是这样
像梦一场
我才不会把爱都放在同一个地方
我能原谅
你的荒唐
荒唐的是我没有办法遗忘
早知道是这样
如梦一场
我又何必把泪都锁在自己的眼眶
让你去疯
让你去狂
让你在没有我的地方坚强
让我在没有你的地方疗伤",387,0.0,0.0357142857142857,0.0089285714285714,0.0089285714285714,0.107,0.962,0.689,128.01,-2.952,0.00707,0.00127,0.085,0.236,energetic
"夜渐已深 驱不散
星光引路催促归家
但是我心 真的盼
天天畅聚身边有着你
有了你我做每事更添力量
爱意暖透笑声里共行 心印心
完全紧记着你 何尝能舍你
缘份盼永远 延长下去
浓情冲不淡 没法变改
浓情冲不淡 没法变
冲不淡 没法变心中爱
浪漫舞曲 轻吹奏
今宵告别 他朝相亲
但是我心 真的盼
天天畅聚身边有着你
你说你我共努力创新道路
纵有挫折挽手继续行 不再分
能同声说万句 情谊藏心里
缘份盼永远 延长下去
浓情冲不淡 没法变改
浓情冲不淡 没法变
冲不淡 没法变心中爱
夜渐已深 驱不散
星光引路 催促归家
但是我心 真的盼
天天畅聚身边有着你
浪漫舞曲 轻吹奏
今宵告别 他朝相亲
但是我心 真的盼
天天畅聚身边有着你",314,0.0,0.0098039215686274,0.0,0.0,0.433,0.973,0.425,179.958,-4.229,0.00236,0.136,0.119,0.265,energetic
"言不由衷 言不由衷
当唯美的祝福都不能
阖上爱的善变有始有终 只能有始有终
容我为我们写一篇祷文愿你永远安康 愿你永远懂得 飞翔
愿你真的爱一个人 某个人 那个人
而懂温暖来自何方我如此坚强 愿我永远善良
愿我真爱上一个人 某个人 那个人
是不慌不忙 是心之所向不知轻重 不知轻重
那是虔诚如我也不能
昇华人的懦弱爱的初衷 顾念爱的初衷
不变的还是我对爱的愚勇愿你永远安康 愿你永远懂得 飞翔
愿你真的爱一个人 某个人 那个人
而懂温暖来自何方我如此坚强 愿我永远善良
愿我真爱上一个人 某个人 那个人
是不慌不忙 是心之所向愿你永远安康 愿你永远懂得 飞翔
愿你真的爱一个人 某个人 那个人
而懂温暖来自何方我如此坚强 愿我永远善良
愿我真爱上一个人 某个人 那个人
是不慌不忙 是心之所向愿逝去的爱能 原谅我们",357,0.0326086956521739,0.0978260869565217,0.0326086956521739,0.0,0.418,0.823,0.646,128.035,-4.123,0.213,0.0,0.0394,0.322,energetic
"言不由衷 言不由衷
当唯美的祝福都不能
阖上爱的善变有始有终 只能有始有终
容我为我们写一篇祷文愿你永远安康 愿你永远懂得 飞翔
愿你真的爱一个人 某个人 那个人
而懂温暖来自何方我如此坚强 愿我永远善良
愿我真爱上一个人 某个人 那个人
是不慌不忙 是心之所向不知轻重 不知轻重
那是虔诚如我也不能
昇华人的懦弱爱的初衷 顾念爱的初衷
不变的还是我对爱的愚勇愿你永远安康 愿你永远懂得 飞翔
愿你真的爱一个人 某个人 那个人
而懂温暖来自何方我如此坚强 愿我永远善良
愿我真爱上一个人 某个人 那个人
是不慌不忙 是心之所向愿你永远安康 愿你永远懂得 飞翔
愿你真的爱一个人 某个人 那个人
而懂温暖来自何方我如此坚强 愿我永远善良
愿我真爱上一个人 某个人 那个人
是不慌不忙 是心之所向愿逝去的爱能 原谅我们",357,0.0326086956521739,0.0978260869565217,0.0326086956521739,0.0,0.572,0.863,0.547,144.951,-2.844,0.0186,0.0133,0.352,0.278,energetic
"让我们再来一次
在深渊里共舞
忘记一些遗憾
忘记一些无奈让我们再吻一次
就在这一瞬间
穿越所有痛楚
穿越所有伤害就在这灿烂的一瞬间
我的心悄然绽放
就在这绽放的一刹那
像荒草一样燃烧就在这燃烧的一瞬间
我的心悄然绽放
就在这绽放的一刹那
我和你那么辉煌让我们再爱一次
在星河中穿行
忘记一些忧伤
忘记一些迷茫让我们再抱一下
就在这一瞬间
带着所有疯狂
带着所有勇敢就在这灿烂的一瞬间
我的心悄然绽放
就在这绽放的一刹那
像荒草一样燃烧就在这燃烧的一瞬间
我的心悄然绽放
就在这绽放的一刹那
我和你那么辉煌就在这灿烂的一瞬间
我的心悄然绽放
就在这绽放的一刹那
像荒草一样燃烧就在这燃烧的一瞬间
我的心悄然绽放
就在这绽放的一刹那
我和你那么辉煌让我们再吻一次
就在这一瞬间
穿越所有痛楚
穿越所有伤害",350,0.0,0.0729166666666666,0.0,0.0,0.591,0.711,0.644,126.019,-5.675,0.0258,0.0,0.105,0.322,energetic
"沙发上的 我们对坐
沉默到天亮
清晨阳光 攀上脸庞
哭红的眼眶那就分开吧 我先开口
多洒脱的谎
那窒息的悲伤
像针扎在心上我有放手的倔强
却没放弃的力量
如果结局是这样
宁愿主动投降
也不愿听到你先讲我有忍痛不去爱你的倔强
却没有真正放开手的力量
如果你一心想逃我只能退让
坏人由我来当沙发上的 我们对坐
沉默到天亮
清晨阳光 攀上脸庞
哭红的眼眶那就分开吧 我先开口
多洒脱的谎
那窒息的悲伤 像针扎在心上我有放手的倔强
却没放弃的力量
如果结局是这样
宁愿主动投降
也不愿听到你先讲我有忍痛不去爱你的倔强
却没有真正放开手的力量
如果你一心想逃我只能退让
坏人由我来当我有放手的倔强
却没放弃的力量
如果结局是这样
宁愿主动投降
也不愿听到你先讲我有忍痛不去爱你的倔强
却没有真正放开手的力量
如果你一心想逃我只能退让
坏人由我来当",368,0.0,0.0961538461538461,0.0192307692307692,0.0192307692307692,0.492,0.761,0.419,144.815,-3.133,0.179,0.0,0.0569,0.461,energetic
"为爱战斗
作曲袁咏琳 作词袁咏琳冼佩瑾罗宇轩
那天阳光洒下多自然
却终究退回陌生的两端
害怕过多我们错在太轻易放手
倔强 冲动 我们彼此选择要自由曾经说过一起走到最后
是不是我跟自己在做梦
曾经答应过的那些承诺
突然消失我来不及承受
原来是你不懂 原来是爱不够
为何爱情变成了战斗
无言以对沉默 比剑刺过还痛
这战场我弃守
最美的故事从不做停留
但无法改变只是拥有过
脆弱 寂寞 都是无法坚强的借口
谁对 谁错 我们都选择太过执着曾经说过一起走到最后
是不是我跟自己在做梦
曾经答应过的那些承诺
突然消失我来不及承受
原来是你不懂 原来是爱不够
为何爱情变成了战斗
无言以对沉默 比剑刺过还痛
这战场我弃守 无药可救没有你的生活就像失去了自己
没有你我的世界突然失去意义
不用任何理由合理分手的原因
骄傲却将我吞没 眼泪后悔心碎
曾经说过一起走到最后
是不是我跟自己在做梦
曾经答应过的那些承诺
突然消失我来不及承受
原来是我不懂 原来是爱不够
变成无法癒合的伤口
原来是太自我 原来是不成熟
放弃为爱而战斗 为爱战斗",459,-0.0136986301369863,0.0684931506849315,0.0068493150684931,0.0205479452054794,0.0999,0.828,0.687,159.934,-7.911,0.523,0.0,0.456,0.34,energetic
"希望被蒸发了以后
眼泪是否还舍得流
灵魂是否还能祈求
徘徊在幽谷的念头
宁静是奢侈的奢求
沦陷在时线的破口
这支离破碎的部落
哪里是初衷的圣所
我重温心中的寄托
脉搏如火 依然执着   感受我的力量
我要带你前往圣所的地方
感觉我的释放
我要带你点燃圣所的光芒
我信念里的曙光细听着破晓的前奏
放手一搏前的守候
枪林弹雨里不停留
因为前进等于自由
我们在逆流中搏斗
坦然失去所以拥有
我乘着雄风来破浪
我奔向命运的宣战
未知是炯炯的目光
圣所呼唤 带你启航   感受我的力量
我要带你前往圣所的地方
感觉我的释放
我要带你点燃圣所的光芒
我信念里的曙光
圣所的光芒   感受我的力量
我要带你前往圣所的地方
感觉我的释放
我要带你点燃圣所的光芒
我信念里的曙光",330,0.0,0.0490196078431372,0.0098039215686274,0.0098039215686274,0.489,0.77,0.719,110.075,-4.405,0.0811,0.000976,0.0526,0.19,energetic
"傲气面对万重浪
热血像那红日光
胆似铁打
骨如精钢
胸襟百千丈
眼光万里长
我发奋图强
做好汉
做个好汉子
每天要自强
热血男儿汉
比太阳更光让海天为我聚能量
去开天闢地
为我理想去闯
看碧波高壮
又看碧空广阔浩气扬
我是男儿当自强
昂步挺胸大家作栋樑
做好汉
用我百点热
耀出千分光
做个好汉子
热血热肠热
比太阳更光让海天为我聚能量
去开天闢地
为我理想去闯
看碧波高壮
又看碧空广阔浩气扬
我是男儿当自强
昂步挺胸大家作栋樑
做好汉
用我百点热
耀出千分光
做个好汉子
热血热肠热
比太阳更光做个好汉子
热血热肠热
比太阳更光",266,0.0,0.0256410256410256,0.0,0.0,0.365,0.725,0.741,121.987,-7.272,0.343,0.00441,0.222,0.108,energetic
"再寒冷一点
雪花飞舞的冬天
那年我经过你的门前
我们一起漫步的那条街再遥远一些
青春朦胧的季节
你的笑凝结在风里面
像白雪一样淹没我的眼时光流逝多少年
花落人散两分别
想问白云的里面
是否有你相思化作的雨点月落乌啼霜满天
曾经沧海变桑田
春去秋来又一遍
曾经的我你可否还会想念﻿再遥远一些
青春朦胧的季节
你的笑凝结在风里面
像白雪一样淹没我的眼时光流逝多少年时光流逝多少年
花落人散两分别花落人散两分别
想问白云的里面
是否有你相思化作的雨点是否有你相思化作的雨点月落乌啼霜满天月落乌啼霜满天
曾经沧海变桑田曾经沧海变桑田
春去秋来又一遍
曾经的我你可否还会想念﻿曾经的我你可否还会想念﻿春去秋来又一遍
曾经的我你可否还会想念﻿",315,0.0,0.0206185567010309,0.0,0.0,0.425,0.898,0.668,112.993,-11.22,0.482,0.737,0.0452,0.069,energetic
"天上的星星不说话
地上的娃娃想妈妈
天上的眼睛眨呀眨
妈妈的心呀鲁冰花
喔我知道 半夜的星星会唱歌
想家的夜晚
他就这样和我一唱一和
我知道 午后的清风会唱歌
童年的蝉声
它总是跟风一唱一和当手中握住繁华
心情却变得荒芜
才发现世上 一切都会变卦当青春剩下日记
乌丝就要变成白发
不变的只有那首歌
在心中来回的唱天上的星星不说话
地上的娃娃想妈妈
天上的眼睛眨呀眨
妈妈的心呀鲁冰花家乡的茶园开满花
妈妈的心肝在天涯
夜夜想起妈妈的话
闪闪的泪光鲁冰花
啊 闪闪的泪光 鲁冰花天上的星星不说话
地上的娃娃想妈妈
天上的眼睛眨呀眨
妈妈的心呀鲁冰花家乡的茶园开满花
妈妈的心肝在天涯
夜夜想起妈妈的话
闪闪的泪光 鲁冰花
啊 喔夜夜想起妈妈的话
闪闪的泪光 鲁冰花
阿 呜
夜夜想起妈妈的话
闪闪的泪光 鲁冰花",354,0.0,0.0089285714285714,0.0,0.0,0.633,0.85,0.625,94.661,-3.904,0.346,0.000233,0.0495,0.174,energetic
"我们好好珍惜好好感受
趁现在的时光
还能无所顾忌的嚷
也许童话里的情节是大人们说的谎
却能让我安睡 到天亮是要有梦想 有梦该去闯
欠世界一场漂亮的仗
雨路过操场 我却想赖床
能不能把完美放一放
撒野
撒野 在无人烟的地方
放肆
放肆 当坏小孩的模样
推开
推开梦里面的那扇窗
蝴蝶飞过了海洋我们好好珍惜好好感受
趁现在的时光
还能无所顾忌的嚷
也许童话里的情节是大人们说的谎
却能让我安睡 到天亮
满身的泥土 是我们的时光
狂欢的夏夜 是我们的时光
青春的回忆够疯狂
才永远都不会忘
多远都不会忘年少和轻狂 被大人夸张
是谁规定了对的形状
镜子里的我 帅的很闪亮
这才是我真实的模样
撒野
撒野 在无人烟的地方
放肆
放肆 当坏小孩的模样
推开
推开梦里面的那扇窗
蝴蝶飞过了海洋我们好好珍惜好好感受
趁现在的时光
还能无所顾忌的嚷
也许童话里的情节是大人们说的谎
却能让我安睡 到天亮满身的泥土 是我们的时光
狂欢的夏夜 是我们的时光
青春的回忆够疯狂
才永远都不会忘
多远都不会忘我们好好珍惜好好感受
趁现在的时光
还能无所顾忌的嚷
也许童话里的情节是大人们说的谎
却能让我安睡 到天亮
我们 我们
我们好好珍惜好好感受
趁现在的时光
还能无所顾忌的嚷
也许童话里的情节是大人们说的谎
却能让我安睡 到天亮
满身的泥土 是我们的时光
狂欢的夏夜 是我们的时光
青春的回忆够疯狂
才永远都不会忘
多远都不会忘",605,0.0119760479041916,0.0479041916167664,0.0119760479041916,0.0,0.559,0.87,0.674,120.027,-5.158,0.428,5.08e-06,0.0912,0.127,energetic
"请为我存在要敢恨敢爱坏的可能都淘汰
保你在胸怀我不会再放开没有你烟花在灿烂不过是虚空中的尘埃
与其服从命运安排不如推翻还给你整片天兰
摘下我的骄傲皇冠不怕阻碍会排山倒海
两颗心一直同在渴望奋战想都不用想我爱就是爱
绝不容许谁破坏
真心能见证是你让我诞生勇敢
请为我存在要敢恨敢爱坏的可能都淘汰
保你在胸怀我不会再放开将暧昧替换成坦白你会看见我迎面而 来
若不是生命有意外不会明白我们灵魂多以来
失败是用来学明白吧后会扭转重新再来
两颗心一直同在不离不散想都不用想我爱就是爱
绝不容许谁破坏
真心能见证是你让我诞生勇敢
请为我存在要敢恨敢爱坏的可能都淘汰
保你在胸怀我不会再放开想把你永远拥抱的冲动
爱根本不需要任何理由
朝天空毫不掩饰为你呐喊原来真的爱眼泪如此震撼
原来你的爱吧遗憾都解开想都不用想我爱就是爱
绝不容许谁破坏
真心能见证是你让我诞生勇敢
请为我存在要敢恨敢爱坏的可能都淘汰
保你在胸怀我不会再放开我不会再放开我们的未来",417,-0.0077519379844961,0.0310077519379844,0.0,0.0077519379844961,0.52,0.635,0.867,102.037,-6.317,0.00547,2.67e-05,0.0771,0.0703,energetic
"阵阵清风吹来
抚动天边的云彩
缓缓透过车窗
看这移动的城市
阵阵花香袭来
鸟鸣婉转而悠扬
缓慢地飞翔
在这奔驰的原野好像梦里醒来
见到清新的世界
此刻寂静的心
自在又安祥
我心深处的孤独渴望
我曾莫名的无尽等待
就这样消逝风里 风里
就这样消逝风里
无踪影",128,0.0,0.024390243902439,0.0,0.0,0.534,0.881,0.619,128.036,-4.087,0.00826,0.0941,0.0335,0.0995,energetic
"我闭上眼 有岁月流动
一呼一吸 逼思想放空
生于温室 听孤芳说梦而盛世 插满钢铁 砌阔街窄弄
电视闹剧 热剩馀饭餸
人群人群 同一刻震动配合时势 牵线搭路 可会困住我
我若离去 决定也许做错
我不清楚 顾不得太多跟我这个方向走 无眉目不回头
避过大潮流 奇人异兽 斗快打开缺口
跟我这个感觉走 凭灵慾可战斗
心惊胆颤一百种理由 天空海阔给我搜 陪自己风流听说那里 有塌陷无路
深不可测 山比天更高
区区双手 可怎么创造其实我 要去哪里 欠缺经纬度
愈闹愈大 誓师出发代价高
这个年岁 凭何心高气傲跌入迷惘 思绪紊乱 可会杀掉我
决定离去 就当轰动过 我顾不得太多跟我这个方向走 无眉目不回头
避过大潮流 奇人异兽 斗快打开缺口
跟我这个感觉走 凭灵慾可战斗
心惊胆颤一百种理由 天空海阔给我搜 陪自己风流光 这一刻还未有
我唯有信这宇宙 抛出一种自由
原地转又转让我 找到我方向感 谁害怕折磨
只要天有光有光 还暂停什么
我要得到更多跟我这个方向走 无眉目不回头
避过大潮流 奇人异兽 斗快打开缺口
跟我这个感觉走 凭灵慾可战斗
心惊胆颤一百种理由 天空海阔给我搜 陪自己风流",488,-0.0068027210884353,0.0272108843537414,0.0,0.0068027210884353,0.159,0.923,0.635,128.032,-3.273,0.00169,0.00393,0.0505,0.208,energetic
"我在 拥挤路口
听人群 争吵不休
吵着无谓借口
吵着向左向右
我环游 这颗星球
看时间摆弄着沙漏
我不原地停留
我大步行走
走 出 精 彩
双脚飞 没有疲惫
飞翔着 倔强的花蕾
阳光飞 没有疲惫 世界明媚
彼岸爱上寻找
而天空爱上了奔跑
我们怎敢睡着
我们怎敢牢骚
生命这 无休旅程
然后的然后是追逐
看看谁会认输
看谁会停步
我会 一路奉陪
勇敢飞 拥吻雨水
逆风让翱翔 更珍贵
灿烂飞 拥吻沉醉 坚强花蕾
飞翔的花朵 天空的焰火
没有太多言说 骄傲的沉默
行进若不退缩 梦不会陨落
飞翔的自我
勇敢飞 拥吻雨水
逆风让翱翔 更珍贵
灿烂飞 拥吻沉醉 坚强花蕾",281,-0.0114942528735632,0.1264367816091954,0.0114942528735632,0.0229885057471264,0.613,0.824,0.754,116.978,-2.453,0.0506,7.92e-06,0.039,0.108,energetic
"一头奔驰的豹
你是法拉力都要追着我来跑
奔跑是我的强项 起跑时地那一抢
啊 如果你慢了那一秒 放弃比赛吧      一头奔驰的豹
你是法拉力都要追着我来跑
奔跑是我的强项 起跑时地那一抢
啊 如果你慢了那一秒 放弃比赛吧       3
我的人现在都还有
你作品太
没有得到认证当时的 我尽情嘲笑的你们
现在我来统治  无关的人
啊 听我说 我在哪里 所有的人都只会
目光投向我吧
天生就带着穿透力
无法低抗吧？
中毒一样的旋律 脑海中 循环
我的创作必定成为你的教科书
慢慢钻研吧
等你们来 随时随地接招
所有的  全部都
中国市场怎样都     一头奔驰的豹
你是法拉力都要追着我来跑
奔跑是我的强项 起跑时地那一抢
啊 如果你慢了那一秒 放弃比赛吧      一头奔驰的豹
你是法拉力都要追着我来跑
奔跑是我的强项 起跑时地那一抢
啊 如果你慢了那一秒 放弃比赛吧
93
93
这个世界 太多烂现像
都基本是被惯出来的谁能管管
谁敢否认十年后 我又创造奇迹
小时候的明星梦 你瞧不起吧
而至今已成为了真正的
听   吧
谁是  之路最耀眼的那人
华丽之下虚伪丑陋的人
内心阴暗空的假的黑的吧
还没保持技巧 打破原则
这样好吗
虽然我现在只有 24
我操心的事情有一个苦恼
那就是我过的比你好
等你们来 随时随地接招
所有的  全部都
中国市场怎样都",577,0.0,0.0291970802919708,0.0,0.0,0.536,0.873,0.638,125.961,-4.256,0.0613,3.75e-05,0.062,0.366,energetic
"一言说出就要放乎忘记哩
旧情绵绵暝日恰想也是你
明知你是杨花水性
因何偏偏对你钟情啊
不想你
不想你 不想你
怎样我又搁想起
昔日谈恋的港边青春梦断你我已经是无望
旧情绵绵心内只想你一人
明知你是有刺野花
因何怎样我不反悔啊
不想你
不想你 不想你
怎样我又每暗梦
彼日谈情的楼窗男子立誓甘愿看破来避走
旧情绵绵犹原对你情意厚
明知你是轻薄无情
因何偏偏为你牺牲啊
不想你
不想你 不想你
怎样若看黄昏到
着来想你目屎流",210,0.0,0.0169491525423728,0.0,0.0,0.553,0.832,0.5,120.066,-6.281,8.36e-05,0.00655,0.0325,0.0924,energetic
"垂下眼睛熄了灯
回望这一段人生
望见当天今天
即使多转变
妳都也一意跟我共行曾在我的失意天
疑问究竟为何生
但妳驱使我担起灰暗
勇敢去面迎人生若我可再活多一次
都盼再可以在路途重逢着妳共去写一生的句字
若我可再活多一次千次
我都盼面前仍然是妳
我要他生都有今生的暖意＊没甚么可给妳
但求凭这阙歌
谢谢妳风雨内
都不退
愿陪伴我
暂别今天的妳
但求凭我爱火
活在妳心内
分开也像同渡过",191,0.0,0.0204081632653061,0.0,0.0,0.248,0.972,0.694,128.046,-1.427,0.00166,0.878,0.0968,0.291,energetic
"我开始慢慢厌倦自己的常态
像个陀螺不停旋转
再感觉不到我 真实的存在镜子里面的我 躁动的徘徊
像个快要掼生的怪
要决定吞噬这 无聊的冒牌我的心跳
血液冲击着大脑
脉搏像摝兽奔跑
感受与你不同的心跳
撇开心中一切的阴霾
抛开犹豫不决的等待
只管期待我所有 不变的爱 哪怕掼来
这样的我 倔强的 不惧一切
跟上每一个全新节拍
镜子里面的我开 始迫不及待
像个快要冲出的怪
要决定终结这 无聊的冒牌
我的心跳
血液冲击着大脑
脉搏像摝兽奔跑
感受与你不同的心跳
撇开心中一切的阴霾
抛开犹豫不决的等待
只管期待我所有不变的爱 哪怕掼来
这样的我 倔强的 不惧一切
跟上每一个全新节拍
我能感受所有的阻碍
都是为了梦而存在
让我更勇敢的期待
最后站在巅峰的我
撇开心中一切的阴霾
抛开犹豫不决的等待
只管期待我所有 不变的爱 哪怕掼来
这样的我 倔强的 不惧一切
跟上每一个全新节拍
ǒ āǐ à  àà ìǐ  áà
à è óó ù í áǎ
à ǎé ù à ǒ ēí  úàì ǐà  ǒ àò  áá
à è àà à ē  à
à éì ūì è úá  àáǒ  īà
ěè ōí àǎ
àó à ù ò ēǎ
ǎò ǔ ǐ ùó  īà
ēā īō īè  īá
ā ā óù ù é  ěà
ǐǎ íà ǒ ǒǒ  ù à  à ǎà à á
èà  ǒ éà  ù ù īè
ē à ě īè áī éā
ì ǐà  ǒ āǐ òùíà
à è àà ò ū  à
à éì ōé è úá  àá
ǒ  īà
ěè ōí àǎ
àó à ù ò ēǎ
ǎò ǔ ǐ ùó  īà
ēā īō īè  īá
ā ā óù ù é  ěà
ǐǎ íà ǒ ǒǒ  ù à  à ǎà à á
èà  ǒ éà  ù ù īè
ē à ě īè áī éā
ǒ é ǎò ǒǒ  ǔà
ō ì è è é úà
à ǒ è ǒǎ  íà
ìò à à āē  ǒ
ēā īō īè  īá
ā ā óù ù é  ěà
ǐǎ íà ǒ ǒǒ  ù à  à ǎà à á
èà  ǒ éà  ù ù īè
ē à ě īè áī éā",921,0.0,0.0260869565217391,0.0,0.0,0.0772,0.866,0.62,121.963,-5.97,0.00482,0.018,0.0353,0.34,energetic
