title,author,url,score,processed_clean_text,text_length,char_count,line_count,unique_chars,char_density,positive_count,negative_count,energetic_count,calm_count,positive_ratio,negative_ratio,energetic_ratio,calm_ratio,sentiment_polarity,emotion_intensity,dominant_emotion,total_meaningful_words,avg_hsk_level,hsk_complexity,total_hsk_words,emotion_label,text_complexity,quality_score
青春的烙印,Agnes Chiang,https://lyricstranslate.com/en/agnes-chiang-%E9%9D%92%E6%98%A5%E7%9A%84%E7%83%99%E5%8D%B0-lyrics.html,3.07,"阳光 水份
泥地里柔柔轻渗
谢你播种又灌溉
春风里生
谁知 长大
常遇到难题相困
在每个心内烙印
梦里亦欠兴奋
脑袋天天昏
又答又问
为取高分
自幼失天真
几多教训
茧丝里困
蝴蝶 飞近
来问我为何苦困
愿我看天地壮阔
极美丽也吸引",116,96,18,83,0.8275862068965517,2,0,0,0,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,positive,35.0,3.0681818181818183,3.0681818181818183,44,calm,1.734923589341693,0.3197428571428571
Dong Shi (懂事),Rachel Liang,https://lyricstranslate.com/en/rachel-liang-dong-shi-%E6%87%82%E4%BA%8B-lyrics.html,2.5,"我沉默时你的话很多
你静默时却怕我啰嗦
难道是不愿我想太多我这样对你有什么错
你为何不能同样对我
我真是想太多而且想错我要你用我爱的方式爱我
算不算一种情感勒索
你离开也回答了我为什么结果了才成熟呢
我幼稚的眼泪流得太快了
我不满足不代表你不爱我
这道理早点懂得就好了
我应该难过呢还是快乐
感情对了时间错了又如何
重新再来你又会怎么说呢
我一定会懂事的你付出的我不懂接受
是否我就没有享受过
难道不对的爱就不够多你用你最诚恳的方式爱我
为什么我会觉得不妥
我懂了不用回答我为什么结果了才成熟呢
我幼稚的眼泪流得太快了
我不满足不代表你不爱我
这道理早点懂得就好了
我应该难过呢还是快乐
感情对了时间错了又如何
重新再来你又会怎么说呢
我一定会懂事的为什么结果了才成熟呢
我幼稚的眼泪流得太快了
我不满足不代表你不爱我
这道理早点懂得就好了
我应该难过呢还是快乐
感情对了时间错了又如何
重新再来你又会怎么说呢我终于懂得你了
我终于懂得我了
我终于懂得爱了
我一定会懂事的",436,403,34,109,0.9243119266055045,7,6,0,0,0.0603448275862069,0.05172413793103448,0.0,0.0,0.008620689655172414,0.11206896551724138,positive,116.0,2.5,2.5,72,calm,1.3584350171876065,0.8176689655172414
共享阳光,Gabriel Harrison,https://lyricstranslate.com/en/gabriel-harrison-%E5%85%B1%E4%BA%AB%E9%98%B3%E5%85%89-lyrics.html,3.26,"看见令你想要
像枝欢乐波板糖
我要共你分
我要共你享
种种的欢畅
已照亮每一处
日光欢乐请分享
跳跃在你你心
跳跃在你你心
叫你愉快开朗
耀眼阳光 充满欢乐
它叫你活力倍增
快乐在扩张
耀眼阳光
明亮开朗
天天带来乐趣欢畅
看见令你想要
像枝欢乐波板糖
我要共你分
我要共你享
种种的欢畅
已照亮每一处
日光欢乐请分享
跳跃在你你心
跳跃在你你心
叫你愉快开朗
耀眼阳光 充满欢乐
它叫你活力倍增
快乐在扩张
耀眼阳光
明亮开朗
天天带来乐趣欢畅",223,190,32,57,0.852017937219731,6,0,2,0,0.09090909090909091,0.0,0.030303030303030304,0.0,0.09090909090909091,0.12121212121212122,positive,66.0,3.257142857142857,3.257142857142857,35,calm,1.6484625240230624,0.5230121212121212
1 2 3 我爱你 (1 2 3 Wǒ ài nǐ),Hè Zi Líng,https://lyricstranslate.com/en/h%C3%A8-zi-l%C3%ADng-1-2-3-%E6%88%91%E7%88%B1%E4%BD%A0-1-2-3-w%C7%92-%C3%A0i-n%C7%90-lyrics.html,2.47,"轻轻贴近你的耳朵
莎朗嘿哟
情话永远不嫌太多
对你说一全听你的
二给你好的
数到三永远爱你一个四不会犯错
五不会囉嗦
每天为你打
也不错轻轻贴近你的耳朵
莎朗嘿哟
情话永远不嫌太多
对你说打开你的爱情手册
就在此刻
为你唱的专属情歌
要记得说你想说的
做你想做的
别怕失败因为你有我陪你看日落
陪你等雨过
陪你一起唱完
我们爱的歌轻轻贴近你的耳朵
莎朗嘿哟
情话永远不嫌太多
对你说打开你的爱情手册
就在此刻
为你唱的专属情歌
要记得：
我轻轻靠近你的耳朵说爱你不嫌太多
如果相遇的机率亿万分之一那么多
请相信我的真真真心比宇宙还辽阔
我会牵着你的手直到你全部接受我靠近你的耳朵
莎朗嘿哟 打开你的爱情手册
就在此刻
为你唱的专属情歌
要记得我轻轻靠近你的耳朵说爱你不嫌太多
如果相遇的机率亿万分之一那么多
请相信我的真真真心比宇宙还辽阔
我会牵着你的手直到你全部接受打开你的爱情手册
就在这一刻
这首专属情歌
请记得",409,369,40,111,0.902200488997555,0,0,0,5,0.0,0.0,0.0,0.045871559633027525,0.0,0.0,calm,109.0,2.472972972972973,2.472972972972973,74,calm,1.35009323832748,0.6934
我們真的幸福了嗎 (Can We Believe In Love),Julia Peng,https://lyricstranslate.com/en/julia-peng-%E6%88%91%E5%80%91%E7%9C%9F%E7%9A%84%E5%B9%B8%E7%A6%8F%E4%BA%86%E5%97%8E-can-we-believe-love-lyrics.html,2.67,"嘿 不是说我们都要 幸福啊
转眼就这样过了好几年
那时爱笑 的妳
如今少了 什么嘿 不是都答应过要 幸福啊
以为真的等到了那一天
快乐好不容易 我们要求什么女人不停的在寻找童话般的美好
最难的是能够有个依靠
一起变老我和妳都曾经受了伤
故事结局总要哭一场
我们期待的 其实 和从前一样
可是我们真的幸福了吗 女人不停的在寻找童话般的美好
梦醒时分才肯面对自己
无可救药我和妳都曾经受了伤
故事结局总要哭一场
我们期待的 其实 和从前一样
可是我们真的幸福了吗 我和妳都曾经受过伤
为爱固执死心也不放
我们做的梦很像 和公主一样
可是我们真的幸福了吗我们还是相信幸福 好吗",285,252,19,115,0.8842105263157894,9,0,0,0,0.1,0.0,0.0,0.0,0.1,0.1,positive,90.0,2.6666666666666665,2.6666666666666665,78,calm,1.4688345864661654,0.6970000000000001
我都做得到,Gabriel Harrison,https://lyricstranslate.com/en/gabriel-harrison-%E6%88%91%E9%83%BD%E5%81%9A%E5%BE%97%E5%88%B0-lyrics.html,2.68,"永远抱天真的空想 永远攀不到
愿实现心中的志向 时时求取进步
那志向即使比天高 会有朝得到
从前心中的抱负 真的做得到
愿望要高愿望要高
尽力努力做尽力去做
愿做到好实做到好
对我多鼓舞你会得到
看看我令天展身手 你会知得到
原来只须努力做 我都做得到
愿望要高愿望要高
尽力努力做尽力去做
愿做到好实做到好
对我多鼓舞你会得到
看看我令天展身手 你会知得到
原来只须努力做 我都做得到
永远抱天真的空想 永远攀不到
愿实现心中的志向 时时求取进步
那志向即使比天高 会有朝得到
从前心中的抱负 真的做得到
愿望要高愿望要高
尽力努力做尽力去做
愿做到好实做到好
对我多鼓舞你会得到
看看我令天展身手 你会知得到
原来只须努力做 我都做得到
愿望要高愿望要高
尽力努力做尽力去做
愿做到好实做到好
对我多鼓舞你会得到
看看我令天展身手 你会知得到
原来只须努力做 我都做得到
人人肯努力做 个个都做得到",401,352,33,65,0.8778054862842892,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,126.0,2.675,2.675,40,calm,1.388739373158014,0.6206
忘了牵手 (Forget to Hold Your Hand),Milk Coffee,https://lyricstranslate.com/en/milk-coffee-%E5%BF%98%E4%BA%86%E7%89%B5%E6%89%8B-forget-hold-your-hand-lyrics.html,3.09,"总在某些不轻易的瞬间
心里湧起柔软的温柔
风很念旧停在谁的肩头
青春就这样匆匆走过
放慢所有回忆里的感受
只怕听见谁忽然泪流
那些曾经不经事的哀愁
如今是最愉快的拥有我们挥手
终究却忘了牵手
鼓起勇气
却只能做朋友
犹如花火般
短暂的美梦
我庆幸我
也曾感受过一万次的
道别难道还不够
也许再见
只是一个承诺
你在夕阳里
挥手的轮廓
直到现在
我依然记得原来最美的话在于不说
承诺在于我们都忘了总在某些不轻易的瞬间
心里湧起柔软的温柔
风很念旧停在谁的肩头
青春就这样匆匆走过
放慢所有回忆里的感受
只怕听见谁忽然泪流
那些曾经不经事的哀愁
如今是最愉快的拥有我们挥手
终究却忘了牵手
鼓起勇气
却只能做朋友
犹如花火般
短暂的美梦
我庆幸我
也曾感受过一万次的
道别难道还不够
也许再见
只是一个承诺
你在夕阳里
挥手的轮廓
直到现在
我依然记得我们挥手
终究却忘了牵手
鼓起勇气
却只能做朋友
犹如花火般
短暂的美梦
我庆幸我
也曾感受过一万次的
道别难道还不够
也许再见
只是一个承诺
你在夕阳里
挥手的轮廓
直到现在
我依然记得原来最美的话在于不说
承诺在于我们都忘了",488,430,59,121,0.8811475409836066,0,0,2,4,0.0,0.0,0.012738853503184714,0.025477707006369428,0.0,0.012738853503184714,calm,157.0,3.0933333333333333,3.0933333333333333,75,calm,1.5860962002795782,0.7555388535031847
Spring 春 (cover),Hua Chenyu,https://lyricstranslate.com/en/hua-chenyu-spring-%E6%98%A5-cover-lyrics.html,2.85,"树枝上
长着嫩叶一片
如一个舞台
上面站着春天
那树枝上
树枝上长着嫩叶一片
那如一个舞台
如一个舞台
上面站着春天
树枝上
树枝上 长着嫩叶一片
如一个舞台
如一个舞台
上面站着春天
树枝上 长着嫩叶一片",103,87,15,20,0.8446601941747572,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,35.0,2.8461538461538463,2.8461538461538463,13,calm,1.460825113955345,0.1928
希望之星 | Xīwàng zhī xīng [Go The Distance (pop)],Hercules (OST),https://lyricstranslate.com/en/hercules-ost-go-distance-pop-version-mandarin-lyrics.html,3.17,"苦困的心灵 忧伤的眼睛
期待有爱去带领 那样渴望光明
风和雨不停 等一个决定
等待谁的真心 去让世界有公平只是谁肯听 绝望中的低吟
但愿谁肯听 从此能觉醒
不停地追寻 不停地追寻
寻找黑暗世界最闪亮希望之星走过了阴影 苦难后相信
人若从心呼喊 真理终将回应
因为有不幸 更应该相信
除了无比坚定 世界不会有公平只是谁肯听 绝望中的低吟
但愿谁肯听 有谁从此能觉醒
不停地追寻 不停地追寻
寻黑暗世界最闪亮希望之星哦耶总得有个勇敢灵魂打破这沉默
总得有个诚实心灵愿意说只愿谁肯听 绝望中的悲鸣
但愿谁肯听 哦 从此能觉醒
不停追寻 不停地追寻
爱是黑暗世界最闪亮希望之星不停地追寻 不停地追寻
爱是黑暗世界最闪亮希望之星",309,273,18,114,0.883495145631068,4,3,1,0,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.0,0.009433962264150943,0.07547169811320754,positive,106.0,3.1690140845070425,3.1690140845070425,71,calm,1.6579289027668627,0.7028716981132075
快乐是能量 (Kuài lè shì néng liàng),Eva Huang,https://lyricstranslate.com/en/eva-huang-%E5%BF%AB%E4%B9%90%E6%98%AF%E8%83%BD%E9%87%8F-kuai-le-shi-neng-liang-lyrics.html,2.73,"每段充满天真的幻想
陪伴我们快乐成长
传奇城堡的魔杖怎么会飞在天上
数着星星一直等待到天亮
噢 哟罗哟喽 喂噢
哟罗哟罗 嘿
幻想就是那快乐的魔法棒
听那音符在欢唱 看那烟花在绽放
有神奇的智慧星 不停的闪亮
噢 嘀哩哩 嘀哩哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享
噢 哟罗哟喽 喂噢
哟罗哟罗 嘿
幻想就是那快乐的魔法棒
听那音符在欢唱 看那烟花在绽放
还有神奇的智慧星 不停的闪亮
噢 嘀哩哩 嘀哩哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天陪伴在你身旁
嘀 嘀哩 唰啦啦
嘀 嘀哩 唰啦啦
快乐是能量 就像七彩阳光
每天和你一起分享",412,335,38,87,0.8131067961165048,15,0,6,0,0.14563106796116504,0.0,0.05825242718446602,0.0,0.14563106796116504,0.20388349514563106,positive,103.0,2.7291666666666665,2.7291666666666665,48,happy,1.4135091532628121,0.847083495145631
擁抱藍天 | Yǒngbào Lántiān [Touch The Sky],Brave (OST),https://lyricstranslate.com/en/brave-ost-%E6%93%81%E6%8A%B1%E8%97%8D%E5%A4%A9-yong-bao-lan-tian-touch-sky-lyrics.html,3.14,"寒风在将我召唤，天空是如此蔚蓝；
歌声阵阵山间飘荡，引领我一直向前。
马驰骋，快如飞；追着风，拥抱蓝天。
我要飞！追着风，拥抱蓝天！黑色森林暗藏谜团，
群山也充满凶险；
这里有过多少故事，
在那很久以前。倾听古老的传说，
把梦想藏心间；
要像高山一样坚强，
像雄鹰般呐喊！马驰骋，快如飞；追着风，拥抱蓝天。
我要飞！追着风，拥抱蓝天。
拥抱蓝天。
追着风、追着风，拥抱蓝天。",187,175,13,90,0.9358288770053476,1,0,1,0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.017241379310344827,0.034482758620689655,positive,58.0,3.1363636363636362,3.1363636363636362,44,calm,1.6895798319327733,0.4086827586206897
海誓山盟,George Lam,https://lyricstranslate.com/en/george-lam-%E6%B5%B7%E8%AA%93%E5%B1%B1%E7%9B%9F-lyrics.html,2.78,"心又再飘就似就要扑进
这海中跟它呼叫
全因从前话过
誓盟是如何重要
今天的挣扎知多少
再见的欢笑没法
望到仍然如追忆般缥缈
到处人群在笑猜说情早逝了
欢欣结局少中更少
无止境的等不禁心动摇
一分一刻也感到寂寥
却总想到唯有你
叫这一生再没缺少
人必需饱经心意的动摇
再去发觉爱中的奥妙
纵使天意难看透
我都敢于盼望甘于接受每一秒
心又再飘就似就要扑进
这海中跟它呼叫
全因从前话过
誓盟是如何重要
今天的挣扎知多少
再见的欢笑没法望到
仍然如追忆般缥缈
到处人群在笑猜说情早逝了
欢欣结局少中更少
无止境的等不禁心动摇
一分一刻也感到寂寥
却总想到唯有你
叫这一生再没缺少
人必需饱经心意的动摇
再去发觉爱中的奥妙
纵使天意难看透
我的痴心却未退烧
无止境的等不禁心动摇
一分一刻也感到寂寥
却总想到唯有你
叫这一生再没缺少
人必需饱经心意的动摇
再去发觉爱中的奥妙
纵使天意难看透
我的痴心却像星火永未退烧
无止境的等不禁心动摇
一分一刻也感到寂寥
却总想到唯有你
叫这一生再没缺少
人必需饱经心意的动摇
再去发觉爱中的奥妙
纵使天意难看透
我的痴心却未退烧
无止境的等不禁心动摇
一分一刻也感到寂寥
却总想到唯有你
叫这一生再没缺少",518,465,54,122,0.8976833976833977,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,158.0,2.7846153846153845,2.7846153846153845,65,calm,1.461860850570528,0.73
秘密朋友 (Friends on the other side),The Princess and the Frog (OST),https://lyricstranslate.com/en/princess-and-frog-ost-%E7%A7%98%E5%AF%86%E6%9C%8B%E5%8F%8B-friends-other-side-lyrics.html,2.82,"不要对我不敬 小矮子
不要贬低我嘲笑我
欢迎来到我的世界
有秘密朋友支持我
（有秘密朋友支持他）那是回音两位
是我们路易斯安那的小特产
彫虫小技 别在意
坐到我的旁边，不需要担心
放松亲子关系，请享受
看我来施展绝技我能预见未来 看见你内心深处
还能随心所慾改变它
你有灵魂吧，劳伦斯？
好得到人和食物我会巫毒，倒楣巫毒
还有很多会让你意外
我有秘密朋友支持我（他有朋友会支持他）纸牌 纸牌 它会接示
过去，现在当然还有未来
纸牌 纸牌 选三张
让我陪你走进未来之旅你远渡重洋来到了这里
有贵族血脉在你血液里
我的母亲也是出身贵族
生活奢华 但经济拮据现在的你必须要去遇见一位有钱的女孩
妈爸不在接济你了 啊被你说中了
现在你得找人结婚 可是结婚会绑住你
你只想自由 无忧无虑
可是自由需要钱
只有钱 只有钱 只有钱给你
我看见除了钱 还是钱 在你的未来里换你小矮子 我不想浪费时间
一生都被人使唤
不只有你 还有妈妈 还有姐姐 甚至哥哥
而一旦你结婚 也会被老婆使唤
而在我看来你的内心
充满的是 渴望得到改变的你握住我 动作快
握住我 来改变未来
对 赶快准备 赶快准备
赶快准备
彻底改头换面 彻底改头换面
彻底从头改变 彻底从头改变
让你彻底改头换面
你会感觉在改变在改变正在改变
我在帮你实现
你不赞同不满意
可以责怪我秘密的朋友
你实现的愿望
给你实现所有
哈哈哈哈哈哈哈哈",593,522,45,219,0.8802698145025295,1,1,0,0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.011764705882352941,positive,170.0,2.8153846153846156,2.8153846153846156,130,calm,1.5160968594701223,0.8117647058823529
Dear Friend,Bella Yao,https://lyricstranslate.com/en/bella-yao-dear-friend-lyrics.html,2.87,"跟夏天才告别
转眼满地落叶
远远地
白云依旧无言
像我心里感觉
还有增无减
跟去年说再见
转眼又是冬天
才一年
看着世界变迁
有种沧海桑田
无常的感觉
我对你的想念
此刻特别强烈
我们如此遥远
朋友孩子的脸
说着生命喜悦
如果说
我们依然相恋
说不定在眼前
是另外情节
我对你的想念
此刻特别强烈
如此遥远
我对你的想念
此刻特别强烈
这么多年
我对你的想念
此刻特别强烈
这么多年
我对你的想念
此刻特别强烈
如此遥远",210,178,33,88,0.8476190476190476,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,67.0,2.8679245283018866,2.8679245283018866,53,calm,1.549770132348042,0.43300000000000005
Dear Friend (cover),Hua Chenyu,https://lyricstranslate.com/en/hua-chenyu-dear-friend-cover-lyrics.html,2.87,"跟夏天才告别
转眼满地落叶
远远地
白云依旧无言
像我心里感觉
还有增无减
跟去年说再见
转眼又是冬天
才一年
看着世界变迁
有种沧海桑田
无常的感觉
我对你的想念
此刻特别强烈
我们如此遥远
朋友孩子的脸
说着生命喜悦
如果说
我们依然相恋
说不定在眼前
是另外情节
我对你的想念
此刻特别强烈
我们如此遥远
我对你的想念
此刻特别强烈
这么多年
我对你的想念
此刻特别强烈
这么多年
我对你的想念
此刻特别强烈
如此遥远
如此遥远",217,184,34,88,0.847926267281106,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,70.0,2.8679245283018866,2.8679245283018866,53,calm,1.5450259523746517,0.44619999999999993
小芳, Li Rong Hao,https://lyricstranslate.com/en/li-rong-hao-%E5%B0%8F%E8%8A%B3-lyrics.html,2.28,"村里有个姑娘叫小芳，
长得好看又善良。
一双美丽的大眼睛，
辫子粗又长。
在回城之前的那个晚上，
你和我来到小河旁。
从没流过的泪水，
随着小河淌。
谢谢你给我的爱，
今生今世我不忘怀。
谢谢你给我的温柔，
伴我度过那个年代。
多少次我回回头看看走过的路，
衷心祝福你善良的姑娘。
多少次我回回头看看走过的路，
你站在小村旁。村里有个姑娘叫小芳，
长得好看又善良。
一双美丽的大眼睛，
辫子粗又长。
在回城之前的那个晚上，
你和我来到小河旁。
从没流过的泪水，
随着小河淌。
谢谢你给我的爱，
今生今世我不忘怀。
谢谢你给我的温柔，
伴我度过那个年代。
多少次我回回头看看走过的路，
衷心祝福你善良的姑娘。
多少次我回回头看看走过的路，
你站在小村旁。多少次我回回头看看走过的路，
你站在小村旁。﻿",349,318,32,81,0.9111747851002865,0,0,0,2,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,calm,89.0,2.276595744680851,2.276595744680851,47,calm,1.2604058277420491,0.5704
愛不是遊戲,Ken Choi,https://lyricstranslate.com/en/ken-choi-%E6%84%9B%E4%B8%8D%E6%98%AF%E9%81%8A%E6%88%B2-lyrics.html,2.49,"为何情是这样奇 喜爱你莫说嬉戏
不要说像是游戏 我的心为你飞
但情路是那样迷离 但情路是那样神奇
看这刻太美 能迷人情是更腻
明日就算是末日亦陪着你
明日就算是末日亦缠着你
情缘若到是末日 我一般的爱你
明日就算是末日亦陪着你
明日就算是末日亦缠着你
情缘若到是末日 我一般的爱你
一直想知己知彼 只怨我未了解你
心意似梦样神秘 你的心没法知
为何还是那样顽皮 奈何还是寸步难离
教我心也醉 一点点成熟韵味
明日就算是末日亦陪着你
明日就算是末日亦缠着你
情缘若到是末日 我一般的爱你
明日就算是末日亦陪着你
明日就算是末日亦缠着你
情缘若到是末日 我一般的爱你
为何情是这样奇 喜爱你莫说嬉戏
不要说像是游戏 我的心为你飞
但情路是那样迷离 但情路是那样神奇
看这刻太美 能迷人情是更腻
明日就算是末日亦陪着你
明日就算是末日亦缠着你
情缘若到是末日 我一般的爱你
明日就算是末日亦陪着你
明日就算是末日亦缠着你
情缘若到是末日 我一般的爱你
明日就算是末日亦陪着你
明日就算是末日亦缠着你
情缘若到是末日 我一般的爱你",461,410,33,83,0.8893709327548807,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,128.0,2.488372093023256,2.488372093023256,43,calm,1.3228918243528396,0.6626
Stand by Me,Anita Mui,https://lyricstranslate.com/en/anita-mui-stand-me-lyrics.html,2.94,"任报章杂志话我多失意
话我心里满空虚很多刺
但我心若失意只想你知
开解我令我可以获得你心
领会我的意思
若再次共你相处日子多诗意
为你歌唱这一生
能令我振翅千亿次
这女子身披上舞衣
愿你倾听一生
祈望能记住
领会我的意思
领会我的意思
在这夜可台上唱着歌
从未有懒惰尽心地歌
祈望我用耳朵
能寻获你拍和
伴着这首歌
只想你讲给我知
这生里可以在我跌倒时
能再次
只想你讲给我知
这生里可以在我跌倒时
能再次
在我跌倒时
能再次
在我跌倒时
能再次",223,196,28,91,0.8789237668161435,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,62.0,2.938775510204082,2.938775510204082,49,calm,1.57847304841219,0.41779999999999995
All About Love (全是爱),Jam Hsiao,https://lyricstranslate.com/en/jam-hsiao-all-about-love-%E5%85%A8%E6%98%AF%E7%88%B1-lyrics.html,3.01,"那闪烁的星
独自在夜空中热闹着
我知道是因为
眼前无尽的黑那明亮的月
总是在寂寞中凝望着
我知道看不见
没有光的世界让我紧紧依偎
你心中黑暗的那一面看见你的期待
也看见你的无奈
那一刻我才明白拥抱你的灿烂
更拥抱你的腐烂
说穿了全都是爱都是爱你害怕的心
独自在回忆中沸腾着
我知道是因为太多悲伤情节你不安的梦
总是在沉睡中喧哗着
我知道每一天都想逃离黑夜让我细细安慰
你不愿面对的那一面看见你的期待
也看见你的无奈
那一刻我才明白拥抱你的灿烂
更拥抱你的腐烂
说穿了全都是爱都是爱我明白过去太多伤害
现在太多牵绊
让我带你走向未来看见你的期待
也看见你的无奈
那一刻我才明白拥抱你的灿烂更拥抱你的腐烂
说穿了全都是爱
拥抱你的灿烂更拥抱你的腐烂
说穿了全都是爱
都是爱都是爱都是爱我坚定的心就在你的身边围绕着
等你把心打开看见我的爱",366,337,30,118,0.9207650273224044,0,4,0,1,0.0,0.041666666666666664,0.0,0.010416666666666666,-0.041666666666666664,0.041666666666666664,negative,96.0,3.0140845070422535,3.0140845070422535,71,sad,1.5869078213993797,0.6912666666666666
穿越天空的眼睛,Prince Of Egypt (ost),https://lyricstranslate.com/en/prince-egypt-ost-%E7%9C%8B%E7%A9%BF%E5%A4%A9%E7%A9%BA%E7%9A%84%E7%9C%BC%E7%9D%9B-lyrics.html,3.17,"小孩 来跟我坐
摩西 嗯 好吧
女孩 嗟 还不能吃
摩西 对不起
长老 亲爱的族人 感谢我们能够聚在一起 享用这丰盛的一餐
同时我们还要感谢这位勇敢机智善良的人 欢迎他加入我们
摩西 您不需要这样  我这辈子没做过值得讚扬的事
长老 之前你在埃及救了西波拉 现在你又从彭非手中救出了我的小女们
你说这不值得讚扬吗 没有什么是比这更值得讚扬的了这一根线隐在毛毯里，
闪着耀眼的色彩，
而它却看不清楚，
整个编织图案的精彩。沿着东方最高的山出发，
眺望山顶的雄伟，
可是高山怎能形成，
没有山脚的石堆？
你看不清自己的角色和价值的存在，
你也看不到自己生命线。
一切不是意外，不是意外，让天安排。副歌
众人：起舞小女儿：拉摩西一起跳！
摩西：不不不，我不会跳。
来来赖来李来来
来来来来来来来来来来来李来来
赖来赖来赖来在沙漠中清凉的甘泉胜过成堆的黄金，
一些羊群的指引者不胜过华丽的水晶？
一个人若是抛弃他所有，是否价值就滑落？
或许是个新生命，正在重新燃烧着。你不要用你平凡的眼，对事实费疑猜。
用神的眼界看这世界。
而你的答案，而你的答案无所不在，
该用心去看神的安排。
所以我们把全部的所有，和你一起来分享。
要抛开多馀犹豫，留给新空间想像。
没有人能逃避在命运角随着风中吹呀吹，
你从没想到过有一天，随着我舞步旋又旋副歌
西波拉：众人起舞时用带子套住摩西跟我一起跳！
摩西：哦不，我不行啊 被拉进众人的圈中
叶忒罗：唱随着我舞步旋又旋
来来赖来李来来
来来来来来来来来来来来李来来
赖来赖来赖来摩西与西波拉在另一场晚宴上成婚，众人鼓掌祝福所以你不能把你的角色，去平凡地看待。
天堂早已经奏着那首歌，早就有安排。
不是意外，不是意外，不是意外，让天安排。",729,672,41,274,0.9218106995884774,1,0,2,0,0.004672897196261682,0.0,0.009345794392523364,0.0,0.004672897196261682,0.014018691588785047,energetic,214.0,3.1707317073170733,3.1707317073170733,164,energetic,1.6671573213748012,0.814018691588785
Wú yìng dá (无应答),Tuna Czeniewska,https://lyricstranslate.com/en/tuna-czeniewska-w%C3%BA-y%C3%ACng-d%C3%A1-%E6%97%A0%E5%BA%94%E7%AD%94-lyrics.html,2.98,"在斜阳熏黄的山间旷野上
千年的残垣在死寂中暝惘
我呼唤你的名字
只有山风在耳畔回响穿过天蓝色的浓雾
你的身影隐现在夜的彼岸
我呼唤你的名字
那背影却消失在天际线别了
也许，你不曾存在
或许，你从未造访
我的世界，却被你点亮任不会下沉的夕阳
照耀你不再衰老的脸颊
再不希冀
另一个世界的应答",144,132,13,92,0.9166666666666666,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,42.0,2.978723404255319,2.978723404255319,47,calm,1.6755802707930365,0.3064
Giant Deer 巨鹿,Hua Chenyu,https://lyricstranslate.com/en/hua-chenyu-giant-deer-%E5%B7%A8%E9%B9%BF-lyrics.html,3.17,"在宇宙中超光速了吗
躲在银河后
谁会发现我
奇怪的梦夜空飞奔出
像一只巨鹿
在黑色中
追着阳光
奔向远方
挥动双手
变成翅膀
啊
我试图穿越无限的虚空
不受现实约束
我渴望前往另一个国度
也想与流星共舞
喔
追着阳光
奔向远方
挥动双手
变成翅膀
啊
追着阳光
奔向远方
挥动双手
变成翅膀
啊",147,122,26,78,0.8299319727891157,3,0,0,0,0.06818181818181818,0.0,0.0,0.0,0.06818181818181818,0.06818181818181818,positive,44.0,3.1666666666666665,3.1666666666666665,42,calm,1.707449537191926,0.3723818181818182
